,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
185,0,0,0,1,250,0,0,0,0,korg,korg prophecy solo synthesizer env incl ,moogi,Cádiz,27/09/2022,30/10/2022,1/10/2022,198,539
186,0,0,0,1,170,0,0,0,0,-,kaoss pad 3 ,David,Barcelona,17/09/2021,25/11/2022,1/10/2022,659,488
187,0,0,0,1,50,0,0,0,0,eurorack,pack proyecto eurorack ,cvsequencer,Barcelona,03/08/2022,13/10/2022,1/10/2022,576,1188
188,1,0,0,1,35,0,0,0,0,-,funda para teclado de 5 octavas ,bioroide,Madrid,01/04/2021,30/10/2022,1/10/2022,1064,845
189,0,0,0,1,79,0,0,0,0,audio,grey audio 3340 ,moog1406,Girona,08/10/2021,08/10/2022,1/10/2022,511,637
190,0,0,0,1,80,0,0,1,1,korg,korg t3 - para o ,moodymarco,Barcelona,18/12/2021,06/11/2022,1/10/2022,699,1082
191,0,0,0,1,450,0,0,0,0,acidlab,acidlab drumatix 606 ,Aponsa,Barcelona,17/08/2022,16/10/2022,1/10/2022,490,610
192,0,0,0,1,5444,0,0,0,0,oberheim,oberheim obx8 nuevo solo una unidad disponible ,moog1406,Girona,10/05/2022,01/10/2022,1/10/2022,744,637
193,0,0,0,1,45,0,0,0,0,eurorack,eurorack case 70hp model d ,Morphido,Madrid,12/12/2020,26/10/2022,1/10/2022,2485,834
194,0,0,0,1,400,0,0,0,0,vermona,vermona drm mkii ,MZ,Burgos,22/10/2021,24/10/2022,1/10/2022,932,167
195,0,0,0,1,429,0,0,0,0,korg,korg minilogue xd ,moog1406,Girona,01/02/2022,30/10/2022,1/10/2022,1020,637
196,0,0,0,1,300,0,0,0,0,korg,korg prophecy ,bekki,Barcelona,13/05/2022,29/11/2022,1/10/2022,545,518
197,0,0,0,1,300,0,0,0,0,yamaha,yamaha tg33 tone generator vector synth ,Paoli Atzei,Barcelona,31/08/2022,10/10/2022,1/10/2022,242,1042
198,0,0,0,1,329,0,0,0,0,clavia,clavia nord micromodular ,Raul Jordan,Valencia,04/08/2015,07/11/2022,1/10/2022,1538,1042
199,0,1,1,0,0,0,0,0,0,instruments,modulos mutable instruments ,Sonitec,Valencia,14/08/2022,13/10/2022,1/10/2022,314,725
200,0,0,0,1,450,0,0,0,0,-,sintetizador dsi tetra envío incluido ,djoy,Albacete,26/08/2022,25/10/2022,1/10/2022,633,438
201,0,0,0,1,1,0,0,0,0,eurorack,algunos módulos eurorack ,Sergi,Alicante,24/09/2022,20/11/2022,1/10/2022,356,506
202,0,0,0,1,175,0,0,0,0,yamaha,yamaha rm50 rhythm sound module ,yosualogan,Cantabria,07/05/2022,28/10/2022,1/10/2022,774,1090
203,0,0,0,1,220,0,0,0,0,-,euclidean circles + six switches expansion ,Hypnosia,Lugo,23/08/2022,22/10/2022,1/10/2022,164,843
204,0,0,0,1,730,0,0,0,0,erica synths ,carbon fiber case travel ,moog1406,Girona,09/06/2022,31/10/2022,1/10/2022,1041,637
205,0,0,0,1,50,0,0,0,0,doepfer,modulo eurorack doepfer a-142-1 ,javi_randoom,Madrid,07/08/2022,09/10/2022,1/10/2022,1259,1273
206,0,0,0,1,225,0,0,0,0,-,tiptop z-dsp + dragonfly delay broken silicon + error codes 1 ,Manuel B,Baleares,13/03/2021,11/10/2022,1/10/2022,1557,708
207,0,0,0,1,999,0,0,0,0,oberheim,oberheim matrix-1000 v 1 20 revisado ,J.LANDEIRA,Barcelona,24/04/2022,13/11/2022,1/10/2022,875,696
208,0,0,0,1,300,0,0,0,0,yamaha,yamaha reface cs ,Charli Gómez,A Coruña,24/04/2022,29/11/2022,1/10/2022,26,1273
209,0,1,0,0,0,0,0,0,0,doepfer,doepfer a-192-2 ,Wallace,La Rioja,25/08/2022,24/10/2022,1/10/2022,162,697
210,0,0,0,1,790,0,0,0,0,eurorack,caja eurorack ,moog1406,Girona,08/04/2022,10/11/2022,1/10/2022,801,637
211,0,0,1,0,0,0,0,0,0,roland,roland tr-909 tr-808 ,finess7,Huelva,17/09/2022,24/10/2022,1/10/2022,530,703
212,0,0,0,1,1000,0,0,0,0,novation,novation supernova ii en teclado ,Albin Nox,Granada,23/08/2022,22/10/2022,1/10/2022,381,827
213,0,0,0,1,950,0,0,0,0,elektron,elektron analog rytm mki ,Javier m,Córdoba,19/08/2021,30/10/2022,1/10/2022,1390,750
214,0,0,0,1,650,0,0,0,0,nord rack ,1 ,Kaesar,Barcelona,10/05/2022,10/10/2022,1/10/2022,555,599
215,0,0,0,1,965,0,0,0,0,elektron,elektron analog four mk2 ,sasl,Valencia,10/09/2022,24/10/2022,1/10/2022,265,435
216,0,0,0,1,467,0,0,0,0,system,roland system 1m ,moog1406,Girona,21/04/2022,30/10/2022,1/10/2022,609,637
217,0,0,0,1,400,0,0,0,0,yamaha,yamaha psr 670 ,Solaris,Madrid,17/09/2022,17/11/2022,1/10/2022,120,733
218,0,0,0,1,200,0,0,0,0,acid,twisted electrons acid 8 mkii ,guardabrazo,Madrid,21/07/2022,25/11/2022,1/10/2022,522,1170
219,0,0,0,1,1575,0,0,0,0,decksaver,sequential prophet rev 2 16 + decksaver ,moog1406,Girona,14/01/2022,19/11/2022,1/10/2022,726,637
220,0,0,0,1,85,0,0,0,0,doepfer,doepfer a-106-1 xtreme filter ms20 ,instaljomar,Barcelona,08/06/2022,17/10/2022,1/10/2022,345,1188
221,0,0,0,1,179,0,0,0,0,roland,tarjeta srx02 concert piano de roland ,airbag2004,Toledo,05/03/2022,28/10/2022,1/10/2022,611,812
222,0,0,0,1,250,0,0,0,0,audio,módulo de sonidos y efectos sm pro audio vmachine reproductor de pluggins vst ,franpa,Alicante,02/07/2022,27/10/2022,1/10/2022,748,632
223,0,0,0,1,80,0,0,0,0,arturia,teclado midi cv arturia keystep ,VINIK,Barcelona,17/09/2022,14/11/2022,1/10/2022,200,385
224,0,0,0,1,90,0,0,0,0,arturia,secuenciador arturia beatstep ,Mato-Hari,Pontevedra,24/09/2022,28/10/2022,1/10/2022,94,834
225,0,0,0,1,313,0,0,0,0,behringer,behringer ms 101 -envio incluido- ,ramoninchispas,Asturias,30/09/2022,29/11/2022,1/10/2022,96,1503
226,0,0,0,1,270,0,0,0,0,boss,pedal reverb boss rv-500 reverb ,VINIK,Barcelona,17/09/2022,14/11/2022,1/10/2022,162,385
227,0,0,0,1,395,0,0,0,0,-,"intellijel ""metropolis"" ",Dinius,Málaga,03/09/2022,24/10/2022,1/10/2022,184,620
228,0,0,0,1,250,0,0,0,0,roland,roland tb3 ,Charli Gómez,A Coruña,03/09/2022,29/11/2022,1/10/2022,16,1273
229,0,0,0,1,290,0,0,0,0,roland,roland r-8 2 unidades ,sergiommms,A Coruña,28/08/2022,28/10/2022,1/10/2022,399,1091
230,0,0,0,1,200,0,0,0,0,behringer,behringer k2 ,Carlos Bastarreche,Madrid,24/09/2022,20/11/2022,1/10/2022,306,1768
231,0,0,0,1,580,0,0,0,0,elektron,elektron digitakt ,edulo,Badajoz,04/08/2022,03/10/2022,1/10/2022,592,537
232,0,0,0,1,650,0,0,0,0,roland,oferta rebajado roland fantom x88 ,Aguilar242,Navarra,02/04/2021,21/10/2022,1/10/2022,3444,861
233,0,0,0,1,30,0,0,0,0,roland,tarjeta de memoria roland d-50 pn-d50-00 ,Jesus,Valencia,10/09/2022,09/11/2022,1/10/2022,96,522
234,0,0,0,1,250,0,0,0,0,yamaha,teclado yamaha np-12 piaggero ,Florencia,Barcelona,10/09/2022,05/11/2022,1/10/2022,123,915
235,0,0,0,1,290,0,0,0,0,-,kit controlador para leslies de 6 pines 122 y 147 familias 6h y 6w ,windbass,Zaragoza,10/07/2021,14/10/2022,1/10/2022,741,859
236,0,0,0,1,390,0,0,0,0,akai,akai s3000xl + tarjeta eb16 + zip omega + manuales y cableado ,markos335,Tarragona,30/06/2022,24/10/2022,1/10/2022,508,808
237,0,0,0,1,600,0,0,0,0,yamaha,yamaha reface dx + cs ,Kevin Teucilide,Barcelona,21/08/2022,19/11/2022,1/10/2022,270,1461
238,0,0,0,1,170,0,0,0,0,quasimidi,quasimidi technox ,bekki,Barcelona,13/05/2022,29/11/2022,1/10/2022,379,518
239,0,0,0,1,500,0,0,0,0,roland,piano 88 contrapesadas roland hp1800s ,patumbao,Zaragoza,16/11/2020,27/10/2022,1/10/2022,1389,857
240,0,0,0,1,600,0,0,0,0,kawai,kawai mp6 88 teclas ,jasynth,Madrid,01/10/2022,29/11/2022,1/10/2022,76,769
241,0,0,0,1,229,0,0,0,0,roland,roland tr 505 ,moog1406,Girona,24/03/2022,28/10/2022,1/10/2022,1285,637
242,0,0,0,1,125,0,0,0,0,instruments,io instruments sponde mixer [modular eurorack] ,Davitek,Barcelona,26/09/2022,25/11/2022,1/10/2022,136,712
243,0,0,0,1,50,0,0,0,0,midi,teclado midi nektar se49 ,GooshJPN,Sevilla,10/09/2022,08/11/2022,1/10/2022,150,744
244,0,0,0,1,389,0,0,0,0,roland,roland mv30 ,Francisco Rivera,Madrid,24/12/2021,20/10/2022,1/10/2022,2195,1569
245,0,0,0,0,0,1,0,0,0,-,ms20 mini keyboard ,Musiqueur,Granada,27/08/2022,26/10/2022,1/10/2022,390,976
246,0,0,0,1,975,0,0,0,0,decksaver,teenage enginering + decksaver + funda ,moog1406,Girona,25/05/2022,20/10/2022,1/10/2022,446,637
247,0,0,0,1,1050,0,0,0,0,vox,vox continental 73 ,JL,Barcelona,10/09/2022,10/11/2022,1/10/2022,326,150
248,0,0,0,1,90,0,0,0,0,maschine,maschine mk i ,drumax,Valencia,26/04/2020,26/10/2022,1/10/2022,2630,657
249,0,0,0,1,180,0,0,0,0,eurorack,doboz touch sensing note memory eurorack ,insula,Madrid,29/06/2022,26/11/2022,1/10/2022,330,652
250,0,0,0,1,800,0,0,0,0,micro,mellotron micro ,Groucho_Marx,Barcelona,27/09/2022,26/11/2022,1/10/2022,152,1230
251,0,0,0,1,145,0,0,0,0,chronograf,frequency central chronograf ,moog1406,Girona,27/01/2022,30/10/2022,1/10/2022,467,637
252,0,0,0,1,50,0,0,0,0,roland,reservado - *con fallo* roland d110 + pn-d10-01 pantalla y batería nuevas ,alcachofazul,Madrid,30/09/2022,28/11/2022,1/10/2022,140,1261
253,0,0,0,1,170,0,0,0,0,korg,korg sd-400 signal delay 1978 ,selimorgan,Valencia,08/05/2022,25/10/2022,1/10/2022,1118,1073
254,0,0,0,1,325,0,0,0,0,teenage ,op-z engineering ,Miles,Girona,08/03/2022,30/10/2022,1/10/2022,1552,506
255,0,0,0,1,550,0,0,0,0,ensoniq,ensoniq ts-10 ,Marina García,Alicante,10/09/2022,09/11/2022,1/10/2022,260,1347
256,0,0,0,1,180,0,0,0,0,-,sintetizador pedal filtro analogico juno 106 f106 ,Manuel McTrips,Barcelona,26/09/2022,24/11/2022,1/10/2022,278,1348
257,0,0,0,1,100,0,0,0,0,midi,teclado midi nektar impact lx61+ ,GooshJPN,Sevilla,10/09/2022,08/11/2022,1/10/2022,438,744
258,0,0,0,1,260,0,0,0,0,novation,novation mininova ,Andebol,Pontevedra,17/03/2022,29/10/2022,1/10/2022,1132,693
259,0,0,0,1,350,0,0,0,0,waldorf,waldorf blofeld desktop negro + licencia sl ,afro.funk,Barcelona,31/05/2021,27/10/2022,1/10/2022,946,906
260,0,0,0,1,350,0,0,0,0,yamaha,piano midi yamaha p-95 ,Teresa Velasco Navarro,Madrid,05/08/2022,04/10/2022,1/10/2022,426,2122
261,0,0,0,1,850,0,0,0,0,elektron,elektron analog four mk1 ,angelmahon,Valencia,24/09/2022,22/11/2022,1/10/2022,138,1050
262,0,0,0,1,100,0,0,0,0,alesis,alesis v61 ,BassDrumsRecords,Madrid,09/08/2022,22/10/2022,1/10/2022,342,1638
263,0,0,0,1,3249,0,0,0,0,-,sequential prophet x ,Storm,Bizkaia,18/12/2020,30/10/2022,1/10/2022,3949,533
264,0,0,0,1,2600,0,0,0,0,nord stage ,piano 5 88 ,Juan Carlos,Madrid,24/09/2022,23/11/2022,1/10/2022,196,1042
265,0,0,0,1,850,0,0,0,0,kawai,piano eléctrico de escenario kawai mp5 + fligth case ,viticli,Madrid,11/07/2022,18/10/2022,1/10/2022,349,756
266,0,0,1,0,0,0,0,0,0,mpc,mpc live2 x one ,vulgatron,Madrid,31/07/2022,27/10/2022,1/10/2022,212,994
267,0,0,0,1,600,0,0,0,0,korg,korg triton tr88 ,vicente-nevada,Valencia,25/09/2022,24/11/2022,1/10/2022,158,1418
268,0,0,0,1,400,0,0,0,0,critter,critter & guitari organelle ,Ig_Pe,Zaragoza,21/06/2022,30/10/2022,1/10/2022,274,452
269,0,0,0,1,140,0,0,0,0,befaco,befaco vc adsr ,Claude_Chabrol,Barcelona,09/05/2022,12/10/2022,1/10/2022,234,1384
270,0,0,0,1,100,0,0,0,0,-,nuevo a estrenar soporte para 2 teclados quicklok sl-8 ,Frank,Barcelona,08/11/2021,19/10/2022,1/10/2022,683,498
271,0,0,0,1,379,0,0,0,0,roland,roland eg 101 ,moog1406,Girona,08/06/2021,08/10/2022,1/10/2022,1080,637
272,0,0,0,1,80,0,0,0,0,boss,boss flanger bf3 ,Metrolike,Málaga,17/05/2022,04/10/2022,1/10/2022,281,940
273,0,0,0,1,1550,0,0,0,0,0,roland v-synth gt 2 0 ,Siete7,Burgos,18/02/2022,24/10/2022,1/10/2022,1599,561
274,0,0,0,1,420,0,0,0,0,moog,moog minitaur ,Japiax,Córdoba,10/08/2022,09/10/2022,1/10/2022,348,605
275,0,0,0,1,350,0,0,0,0,casio,casio cz-3000 ,wookymusic,Barcelona,24/05/2022,05/11/2022,1/10/2022,673,1114
276,0,0,0,1,420,0,0,0,0,-,varios módulos ,perrointel,Barcelona,29/07/2022,08/10/2022,1/10/2022,724,1092
277,0,0,0,1,20,0,0,0,0,roland,roland mt-32 lista de presets ,Samsimo,Madrid,03/07/2022,30/10/2022,1/10/2022,416,729
278,0,0,0,1,250,0,0,0,0,e-mu,e-mu systems procussion ,Kitarshokak.com,Gipuzkoa,31/08/2022,25/10/2022,1/10/2022,278,1513
279,0,0,0,1,1500,0,0,0,0,-,detachment 3 archangel ,Adrià Gil,Barcelona,11/06/2021,30/10/2022,1/10/2022,3518,924
280,0,0,0,1,275,0,0,0,0,instruments,bastl instruments bit ranger ,guardabrazo,Madrid,21/07/2022,25/11/2022,1/10/2022,486,1170
281,0,0,0,1,900,0,0,0,0,nord lead ,4 rack ,Pai,Madrid,03/08/2022,27/10/2022,1/10/2022,682,282
282,0,0,0,1,499,0,0,0,0,decksaver,roland verselab mv-1 + decksaver ,camidelaigua,Girona,18/07/2022,26/10/2022,1/10/2022,600,1238
283,0,0,0,1,430,0,0,0,0,squarp,squarp pyramid mk1 ,gatovertical,Barcelona,17/05/2022,24/10/2022,1/10/2022,515,1285
284,0,0,0,1,190,0,0,0,0,midi,cme uf7 controlador midi de 76 teclas teclado midi usb teclado electrónico ,instaljomar,Barcelona,29/09/2022,28/11/2022,1/10/2022,86,1188
285,0,0,0,1,180,0,0,0,0,-,"tarjetas voice crystal 1+2 para sq2 sqr+,sq1+ ",gato737,Barcelona,01/08/2022,27/10/2022,1/10/2022,246,588
286,0,0,0,1,95,0,0,0,0,volca,korg volca bass ,Alejandro M. Molina Amador,Málaga,13/07/2022,29/10/2022,1/10/2022,526,2335
287,0,0,0,1,300,0,0,0,0,yamaha,yamaha shs - 200 sintetizador keytar ,Sholo Truth,Madrid,30/08/2022,29/10/2022,1/10/2022,282,1084
288,0,0,0,1,1700,0,0,0,0,-,prophet 06 ,da_beat,Madrid,10/09/2022,26/10/2022,1/10/2022,420,704
289,0,0,0,1,100,0,0,0,0,-,digital delay dd-3t ,andreslok,Barcelona,24/09/2022,21/11/2022,1/10/2022,60,963
290,0,0,0,1,850,0,0,0,0,moog,sintetizador moog granmother ,Stefano,Barcelona,26/08/2022,25/10/2022,1/10/2022,322,720
291,0,0,0,1,90,0,0,0,0,arturia,arturia keystep black edition ,selimorgan,Valencia,14/08/2022,25/10/2022,1/10/2022,486,1073
292,0,0,1,0,0,0,0,0,0,atomosynth,atomosynth - mochika x4 ,ramoninchispas,Asturias,25/09/2022,24/11/2022,1/10/2022,144,1503
293,0,0,0,1,285,0,0,0,0,4ms,4ms ensemble oscillator ,Albert,Barcelona,03/09/2022,04/11/2022,1/10/2022,164,602
294,0,0,0,1,275,0,0,0,0,kurzweil,kurzweil pc3 avería ,ondape,Castellón,29/09/2022,27/11/2022,1/10/2022,190,631
295,0,0,0,1,390,0,0,0,0,korg,korg ms20 mini ,Juano,Sevilla,22/08/2022,21/10/2022,1/10/2022,212,509
296,0,0,0,1,400,0,0,0,0,critter,critter & guitari organelle digital synth ,fine,Pontevedra,23/08/2022,22/10/2022,1/10/2022,166,418
297,0,0,0,1,590,0,0,0,0,mpc,akai mpc one ,elpezs,Madrid,17/09/2022,13/11/2022,1/10/2022,308,659
298,0,0,0,1,100,0,0,0,0,boss,delay digital boss dd-7 digital delay ,VINIK,Barcelona,17/09/2022,14/11/2022,1/10/2022,134,385
299,0,0,0,1,550,0,0,0,0,yamaha,yamaha sy77 de 1989 con disquetes ,Guillem Rigo,Madrid,28/09/2022,27/11/2022,1/10/2022,120,1152
300,0,0,0,1,990,0,0,0,0,nord electro ,3 61 + bag ,moog1406,Girona,01/07/2021,13/11/2022,1/10/2022,706,637
301,0,0,0,1,30,0,0,0,0,audio,libros de desarrollo de plugins y audio ,Kevin Smith,Alicante,20/02/2022,15/10/2022,1/10/2022,627,1058
302,0,0,0,1,1990,0,0,0,0,odyssey,arp odyssey mkiii ,moog1406,Girona,15/07/2021,30/10/2022,1/10/2022,1137,637
303,0,0,0,1,1199,0,0,0,0,yamaha,yamaha modx 8 ,pabl010,Madrid,28/09/2022,26/11/2022,1/10/2022,194,560
304,0,0,0,1,450,0,0,0,0,akai,akai s6000 ,Aiko N.,Valencia,23/03/2022,25/11/2022,1/10/2022,1446,544
305,0,0,0,1,1300,0,0,0,0,modular,sintetizador modular completo a estrenar ,jaqjen,Madrid,19/02/2022,09/10/2022,1/10/2022,1275,633
306,0,0,0,1,450,0,0,0,0,korg,korg triton le 76 teclas ,Jesús Ruiz Cobo,Madrid,10/09/2022,07/11/2022,1/10/2022,198,1532
307,0,0,0,1,610,0,0,0,0,oberheim,teclado controlador oberheim mc 3000 ,dreamtopia,Badajoz,23/08/2022,22/10/2022,1/10/2022,332,1062
308,0,0,0,1,20,0,0,0,0,yamaha,yamaha psr 3000 - librería para ni kontakt ,Zyon35,Córdoba,01/06/2022,27/11/2022,1/10/2022,243,536
309,0,0,0,1,90,0,0,0,0,ultimate,soporte de teclado ultimate ,Enrique Gonzalo,Madrid,24/09/2022,21/11/2022,1/10/2022,144,1491
310,0,0,0,1,320,0,0,0,0,roland,roland jp-8000 ,DJ KARBO,Baleares,24/08/2022,23/10/2022,1/10/2022,823,541
311,0,0,0,1,69,0,0,0,0,-,tip top mix z ,moog1406,Girona,21/06/2021,08/10/2022,1/10/2022,456,637
312,0,0,0,1,650,0,0,0,0,instruments,mutable instruments ambika ,Dmode,Barcelona,21/08/2022,20/10/2022,1/10/2022,302,489
313,0,0,0,1,120,0,0,0,0,-,soporte pie de teclado 2 pisos k&m omega 1 o 2 teclados ,gpiccolini,Madrid,10/09/2022,09/11/2022,1/10/2022,276,1057
314,0,0,0,1,325,0,0,0,0,4ms,"4ms ""dual looping delay"" ",Dinius,Málaga,03/09/2022,24/10/2022,1/10/2022,136,620
315,0,0,0,1,425,0,0,0,0,yamaha,piano yamaha s90 es ,Atreyu,Madrid,10/09/2022,16/10/2022,1/10/2022,350,634
316,0,0,0,1,115,0,0,0,0,-,transient modules 8s sequencer ,moog1406,Girona,21/12/2021,04/11/2022,1/10/2022,419,637
317,0,0,0,1,550,0,0,0,0,yamaha,drum machine yamaha rx5 ,drinking,Barcelona,24/09/2022,20/11/2022,1/10/2022,166,854
318,0,0,0,1,145,0,0,0,0,frequency,frequency central bartos flur ii ,moog1406,Girona,27/01/2022,08/10/2022,1/10/2022,430,637
319,0,0,0,1,770,0,0,0,0,yamaha,yamaha sy99 ,chinog,Madrid,19/08/2022,18/10/2022,1/10/2022,318,632
320,0,1,0,0,0,0,0,0,0,roland,roland xp50 averiado ,chinog,Madrid,14/08/2022,13/10/2022,1/10/2022,190,632
321,0,0,0,1,10,0,0,0,0,korg,funda cubrepolvo a la medida para korg monopoly ,grizzvolga,Madrid,17/07/2022,06/10/2022,1/10/2022,354,1103
322,0,0,0,1,3300,0,0,0,0,roland,roland rs 505 paraphonic ,javpin,Lugo,01/10/2022,29/11/2022,1/10/2022,88,648
323,0,0,0,1,1750,0,0,0,0,-,amplificador type leslie 142 145 ,windbass,Zaragoza,14/05/2021,14/10/2022,1/10/2022,1548,859
324,0,0,0,1,899,0,0,0,0,elektron,elektron analog keys nuevo ,Albornozz,Madrid,13/03/2022,26/10/2022,1/10/2022,1712,961
325,0,0,0,1,700,0,0,0,0,kawai,kawai ca 91 ,VivianGirl,Barcelona,27/03/2022,23/10/2022,1/10/2022,381,1019
326,0,0,0,1,1000,0,0,0,0,nord wave ,clavia ,Hogart,Barcelona,25/10/2016,23/10/2022,1/10/2022,882,613
327,0,0,0,1,49,0,0,0,0,korg,korg t3 lcd ,FranZiskAner,Barcelona,28/08/2022,27/10/2022,1/10/2022,106,1198
328,0,0,0,1,1450,0,0,0,0,virus,access virus ti2 ,NoRes,Barcelona,30/08/2022,29/10/2022,1/10/2022,383,487
329,0,0,0,1,23000,0,0,0,0,-,piano de media cola marca schimmel ,virginia,Valencia,29/09/2022,27/11/2022,1/10/2022,196,857
330,0,0,0,1,490,0,0,0,0,midi,nerdseq y midi expander ,mikel,Barcelona,10/07/2022,28/11/2022,1/10/2022,384,530
331,0,0,0,1,1300,0,0,0,0,nord electro ,5d con funda original ,saimonfun,Madrid,27/09/2022,29/10/2022,1/10/2022,164,976
332,0,0,0,1,22000,0,0,0,0,roland,roland jupiter 8 ,moog1406,Girona,08/06/2022,08/10/2022,1/10/2022,470,637
333,0,0,0,1,25,0,0,0,0,korg,nano key 2 korg ,El Corto Adiós,Gipuzkoa,29/09/2022,28/11/2022,1/10/2022,78,1388
334,0,0,0,1,2950,0,0,0,0,system,dreadbox white line system ,angelmahon,Valencia,18/08/2022,17/10/2022,1/10/2022,392,1050
335,0,0,1,0,1,0,0,0,0,eurorack,varios módulos eurorack también ,urcelay,Gipuzkoa,10/09/2022,26/10/2022,1/10/2022,441,757
336,0,0,0,1,550,0,0,0,0,roland,roland gw8l ,Analogik,Madrid,03/11/2021,07/10/2022,1/10/2022,792,806
337,0,0,0,1,80,0,0,0,0,doepfer,eurorack doepfer wasp filter black and yellow ,siropene,Madrid,22/08/2022,28/10/2022,1/10/2022,200,869
338,0,0,0,1,80,0,0,0,0,eurorack,doepfer switches eurorack ,Pablo M. - Sullibass,Zaragoza,29/09/2022,27/11/2022,1/10/2022,90,1704
339,0,0,0,1,110,0,0,0,0,-,sintes y mucho más ,clavinord,Madrid,24/08/2022,28/10/2022,1/10/2022,1729,962
340,0,0,0,1,300,0,0,0,0,-,shuttle control ,Carlos,Barcelona,15/08/2022,12/10/2022,1/10/2022,260,612
341,0,0,0,1,350,0,0,0,0,roland,roland ju06a + analog case ,NicolaMM,Barcelona,25/09/2022,23/11/2022,1/10/2022,187,752
342,0,0,0,1,2500,0,0,0,0,system,the original shared system ,angelmahon,Valencia,29/08/2022,28/10/2022,1/10/2022,365,1050
343,0,0,0,1,70,0,0,0,0,behringer,teclado maestro behringer umx490 ,Blackbird Studios Bcn,Barcelona,12/06/2022,16/10/2022,1/10/2022,341,1980
344,0,0,0,1,150,0,0,0,0,midi,befaco midi thing ,Juan C,Madrid,25/09/2022,23/11/2022,1/10/2022,68,497
345,0,0,0,1,195,0,0,0,0,kurzweil,kurzweil micropiano ,Syntetic,Alicante,29/08/2022,28/10/2022,1/10/2022,262,851
346,0,0,0,1,5500,0,0,0,0,roland,roland tr 808 ,moog1406,Girona,16/12/2021,30/10/2022,1/10/2022,945,637
347,0,0,0,1,519,0,0,0,0,modular,winter modular eloquencer ,moog1406,Girona,23/11/2021,08/10/2022,1/10/2022,678,637
348,0,0,0,1,100,0,0,0,0,iomega,zip scsi iomega ,Javier gutierrez,Málaga,24/08/2022,23/10/2022,1/10/2022,189,1634
349,0,0,0,1,825,0,0,0,0,roland,roland vr700 v-combo ,amenstudios,Sevilla,12/04/2017,27/10/2022,1/10/2022,6627,1196
350,0,0,0,1,650,0,0,0,0,-,sintetizador ver­mona drm1 mk3 trigger ,Mario,Cantabria,26/09/2022,29/10/2022,1/10/2022,56,504
351,0,0,0,1,200,0,0,0,0,monome,monome 40h ,alfred,Madrid,14/07/2021,28/10/2022,1/10/2022,651,622
352,0,0,0,1,1290,0,0,0,0,korg,korg sq10 secuenciador ,moog1406,Girona,10/06/2022,04/11/2022,1/10/2022,667,637
353,0,0,0,1,399,0,0,0,0,korg,"sinte korg ms-20 mini "" nuevo"" ",Dani,Alicante,07/08/2022,28/10/2022,1/10/2022,516,380
354,0,0,0,1,105,0,0,0,0,yamaha,adaptador de cartucho yamaha adp1 dx 7 ,Francisco,Madrid,17/09/2022,14/11/2022,1/10/2022,154,920
355,0,0,0,1,70,0,0,0,0,roland,roland m-256e memory card ,carasa650,Baleares,10/09/2022,06/11/2022,1/10/2022,65,774
356,0,0,0,1,450,0,0,0,0,modular,módulos befaco sinte modular ,Pablo Thonon,Madrid,30/08/2021,11/10/2022,1/10/2022,2414,1156
357,0,1,0,0,0,0,0,0,0,-,"módulo de piano, sintetizador ",luigi88,Madrid,10/09/2022,08/11/2022,1/10/2022,130,650
358,0,0,0,1,290,0,0,0,0,-,tessseract tukra ,FZappy,Barcelona,02/08/2022,30/10/2022,1/10/2022,410,602
359,0,0,0,1,100,0,0,0,0,midi,edirol pcr-500 midi controller ,Synthaddict,Madrid,17/09/2022,22/10/2022,1/10/2022,186,1151
360,0,1,0,0,0,0,0,0,0,elektron,elektron digitone ,ElmoreFreak,Las Palmas,21/07/2022,13/10/2022,1/10/2022,326,1101
361,0,0,0,1,1690,0,0,0,0,kurzweil,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,23/07/2021,17/10/2022,1/10/2022,1340,812
362,0,0,0,1,55,0,0,0,0,behringer,behringer 121 dual vcf ,Wallace,La Rioja,23/06/2022,24/10/2022,1/10/2022,344,697
363,0,0,0,1,1400,0,0,0,0,kurzweil,kurzweil forte 88 teclas ,frascuelillo,Córdoba,08/01/2022,14/10/2022,1/10/2022,800,1285
364,0,0,0,1,380,0,0,0,0,korg,korg ms20 mini ,Pablo,Madrid,17/09/2022,30/10/2022,1/10/2022,228,494
365,0,0,0,1,105,0,0,0,0,-,mushroom echooooo ,JUANJO,Jaén,27/09/2022,25/11/2022,1/10/2022,156,455
366,0,0,0,1,100,0,0,0,0,cme,teclado controlador midi cme xkey 25 silver + cme supernova para el transporte ,Barpe,Las Palmas,23/04/2021,28/10/2022,1/10/2022,952,490
367,0,0,0,1,199,0,0,0,0,audio,antimatter audio crossfold ,Storm,Bizkaia,07/10/2021,23/10/2022,1/10/2022,581,533
368,0,0,1,0,0,0,1,0,0,-,rackbrute travel bag ,Pablo M. - Sullibass,Zaragoza,02/09/2022,12/10/2022,1/10/2022,108,1704
369,0,0,0,1,95,0,0,0,0,-,nektar impact lx49+ teclado controlador ,la.mañana.es.azul,Alicante,03/09/2022,27/10/2022,1/10/2022,138,1754
370,0,0,0,1,625,0,0,0,0,akai,akai s6000 v2 ,moog1406,Girona,18/02/2021,30/10/2022,1/10/2022,3710,637
