Unnamed: 0,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,seen,published_dt,expire_dt,date_scrapped_dt
740,0,0,0,1,50,0,0,0,0,2hp,2hp switch ,Barcelona,411,2023-07-18,2024-06-27,2024-02-09
741,0,0,0,1,300,0,0,0,0,minibrute,minibrute 2 ,Alicante,378,2024-02-03,2024-06-29,2024-02-09
742,0,0,0,1,450,0,0,0,0,jomox,jomox xbase 09 clon tr-909 ,Gipuzkoa,108,2024-02-09,2024-07-30,2024-02-09
743,0,0,0,1,480,0,0,0,0,korg,sintetizador korg minilogue xd ,Cáceres,272,2024-02-04,2024-07-26,2024-02-09
744,0,0,0,1,5500,0,0,0,0,alesis,sintetizador andromeda a6 alesis ,Madrid,420,2024-02-05,2024-07-26,2024-02-09
745,0,0,0,1,1360,0,0,0,0,lzx,euroracks de video lzx ,Barcelona,120,2024-02-09,2024-07-30,2024-02-09
746,0,1,0,0,99,0,0,0,0,critter,septavox de critter & guitari ,Alicante,66,2024-02-09,2024-07-30,2024-02-09
747,0,0,0,1,480,0,0,0,0,yamaha,yamaha mox6+funda ,Barcelona,86,2024-02-09,2024-07-30,2024-02-09
748,0,0,0,1,270,0,0,0,0,komplete,teclado komplete kontrol s-61mk2 ,Barcelona,146,2024-02-06,2024-03-30,2024-02-09
749,0,0,0,1,400,0,0,0,0,eurorack,paquete de módulos eurorack ,Barcelona,164,2024-02-08,2024-07-30,2024-02-09
750,0,0,0,1,1200,0,0,0,0,access,access virus ti 2 ,Madrid,168,2024-02-06,2024-03-30,2024-02-09
751,0,0,0,1,140,0,0,0,0,mutable,mutable instruments grids clone ,Valencia,660,2023-07-12,2024-07-30,2024-02-09
752,0,0,0,1,450,0,0,0,0,arturia,arturia minifreak ,Alicante,214,2024-02-06,2024-07-28,2024-02-09
753,0,0,0,1,600,0,0,0,0,deepmind,deepmind 12d y bolsa de transporte original behringuer ,Madrid,650,2023-09-08,2024-07-27,2024-02-09
754,0,0,0,1,1400,0,0,0,0,novation,novation summit ,Barcelona,246,2024-02-05,2024-07-26,2024-02-09
755,0,0,0,1,900,0,0,0,0,analog,sintetizador analog four keys de elektron con rockcase ,Granada,52,2024-02-09,2024-07-30,2024-02-09
756,0,0,0,1,425,0,0,0,0,-,teenage op-z mas extras ,Pontevedra,78,2024-02-09,2024-07-30,2024-02-09
757,0,1,0,0,0,0,0,0,0,e-mu,sampler e-mu emax i se rack ,Murcia,421,2023-09-30,2024-07-28,2024-02-09
758,0,0,0,1,1000,0,0,0,0,roland,roland juno x en barcelona ,Barcelona,192,2024-02-09,2024-07-30,2024-02-09
759,0,0,0,1,370,0,0,0,0,tascam,mezclador de 16 líneas tascam lm-8st ,Madrid,732,2023-09-12,2024-07-27,2024-02-09
760,0,0,0,1,80,0,0,0,0,arturia,arturia minilab 3 ,Alicante,62,2024-02-09,2024-07-30,2024-02-09
761,0,0,0,1,160,0,0,0,0,befaco,befaco rampage [eurorack] ,Madrid,142,2024-02-07,2024-07-28,2024-02-09
762,0,0,0,1,1200,0,0,0,0,dsi,dsi prophet ‘08 ,Madrid,230,2024-02-06,2024-03-30,2024-02-09
763,0,0,0,1,1250,0,0,0,0,korg,korg lambda ,Madrid,330,2024-02-06,2024-07-30,2024-02-09
764,0,0,0,1,250,0,0,0,0,elektron,elektron model samples - perfecto estado ,Jaén,312,2023-12-11,2024-06-08,2024-02-09
765,0,0,1,0,0,0,0,0,0,novation,novation 49sl mk3 por el 61sl ,Cantabria,116,2024-02-08,2024-07-29,2024-02-09
766,0,0,0,1,560,0,0,0,0,virus,virus snow ,Gipuzkoa,72,2024-02-09,2024-07-30,2024-02-09
767,0,0,0,1,80,0,0,0,0,korg,korg sq1 secuenciador ,Madrid,120,2024-02-08,2024-07-29,2024-02-09
768,0,0,0,1,50,0,0,0,0,befaco,befaco dual atenuverter [eurorack] ,Madrid,140,2024-02-07,2024-07-28,2024-02-09
769,0,0,0,1,700,0,0,0,0,-,wmd performer mixer ,Barcelona,146,2024-02-08,2024-07-29,2024-02-09
770,0,0,0,1,350,0,0,0,0,modbap,modbap osiris wavetable osc ,Barcelona,126,2024-02-08,2024-07-29,2024-02-09
771,0,0,0,1,250,0,0,0,0,behringer,behringer rd-8 2019-2022 ,Madrid,236,2024-02-06,2024-07-27,2024-02-09
772,0,0,0,1,450,0,0,0,0,yamaha,yamaha wx5 controlador de viento midi ,Madrid,623,2022-12-09,2024-03-02,2024-02-09
773,0,0,0,1,500,0,0,0,0,kurzweil,kurzweil pc3le7 ,Sevilla,191,2024-02-06,2024-07-28,2024-02-09
774,0,0,0,1,350,0,0,0,0,rhodes,sínte rhodes ,Granada,412,2024-02-05,2024-07-26,2024-02-09
775,0,0,0,1,1400,0,0,0,0,yamaha,yamaha wx5 y aerophone ae-30 pro ,Alicante,76,2024-02-09,2024-07-30,2024-02-09
776,0,0,0,1,1999,0,0,0,0,korg,korg prologue 16 ,Madrid,222,2024-02-06,2024-03-30,2024-02-09
777,0,0,0,1,950,0,0,0,0,yamaha,yamaha motif xs6 ,Girona,2569,2022-06-08,2024-07-30,2024-02-09
778,0,0,0,1,125,0,0,0,0,4ms,4ms rotating clock divider + expansión [eurorack] ,Madrid,238,2024-02-05,2024-07-26,2024-02-09
779,0,0,0,1,1250,0,0,0,0,motif,motif xs 7 ,Valencia,188,2024-02-07,2024-07-28,2024-02-09
780,0,0,0,1,40,0,0,0,0,moog,moog mother two-tier rack stand ,Valencia,200,2024-02-04,2024-07-26,2024-02-09
781,0,0,1,0,0,0,0,0,0,roland,roland fantom8 por piano pared ,Sevilla,72,2024-02-09,2024-07-30,2024-02-09
782,0,0,0,1,500,0,0,0,0,roland,roland rs09 ,Madrid,328,2024-02-06,2024-07-30,2024-02-09
783,0,1,0,0,5000,0,0,0,0,mutable,mutable clouds ,Barcelona,154,2024-02-07,2024-07-29,2024-02-09
784,0,0,0,1,135,0,0,0,0,2hp,2hp verb [eurorack] ,Madrid,136,2024-02-07,2024-07-28,2024-02-09
785,0,0,0,1,1179,0,0,0,0,sequential,pro 2 sequential ,Gipuzkoa,102,2024-02-09,2024-07-30,2024-02-09
786,0,0,0,1,1111,0,0,0,0,roland,roland v-synth xt ,Madrid,242,2024-02-06,2024-03-30,2024-02-09
787,0,0,0,1,410,0,0,0,0,roland,roland sh-4d groovebox & desktop synth module ,Cantabria,44,2024-02-09,2024-07-28,2024-02-09
788,0,0,0,1,1400,0,0,0,0,yamaha,en venta workstation yamaha psr sx 900 ,Madrid,76,2024-02-09,2024-07-10,2024-02-09
789,0,0,0,1,1500,0,0,0,0,pulsar-23,soma pulsar-23 white ,Barcelona,436,2023-10-11,2024-07-10,2024-02-09
790,0,0,0,1,125,0,0,0,0,-,quik-lok z-726l - soporte para teclado 2 niveles ,Madrid,96,2024-02-09,2024-07-10,2024-02-09
791,0,0,0,1,875,0,0,0,0,moog,moog grand mother dark + decksaver ,Málaga,504,2024-01-12,2024-06-28,2024-02-09
792,0,0,0,1,2700,0,0,0,0,nord stage ,3 hp76 ,Barcelona,316,2024-02-02,2024-06-26,2024-02-09
793,0,0,0,1,1850,0,0,0,0,nord electro ,6 d ,Baleares,983,2023-07-31,2024-06-27,2024-02-09
794,0,0,0,1,500,0,0,0,0,eurorack,eurorack módulos mannequins ,Barcelona,344,2024-02-02,2024-06-27,2024-02-09
795,0,0,0,1,320,0,0,0,0,roland,roland mc-101 + bancos de sonido + funda ,Granada,212,2024-02-07,2024-07-01,2024-02-09
796,0,0,0,1,140,0,0,0,0,roland,teclado controlador roland a-800 pro ,Sevilla,652,2023-11-01,2024-06-26,2024-02-09
798,0,0,0,1,250,0,0,0,0,make noise ,maths ,Valencia,32,2024-02-09,2024-07-28,2024-02-09
799,0,0,0,1,250,0,0,0,0,korg,korg microstation ,Barcelona,44,2024-02-09,2024-07-17,2024-02-09
800,0,0,0,1,600,0,0,0,0,lyra-8,soma lyra-8 ,Valencia,114,2024-02-08,2024-07-22,2024-02-09
801,0,0,0,1,90,0,0,0,0,-,maleta de 73 teclas ,Valencia,132,2024-02-07,2024-07-22,2024-02-09
802,0,0,0,1,20,0,0,0,0,casio,teclado musical casio sa 77 ,Burgos,52,2024-02-09,2024-07-11,2024-02-09
803,0,0,0,1,235,0,0,0,0,novation,novation mininova sintetizador vocoder ,Granada,36,2024-02-09,2024-07-11,2024-02-09
804,0,0,0,1,499,0,0,0,0,deepmind,nehringer deepmind 12 desktop + decenas de bancos ,Granada,150,2024-02-07,2024-06-27,2024-02-09
805,0,0,0,1,270,0,0,0,0,waldorf,waldorf blofeld modulo ,Cádiz,70,2024-02-07,2024-06-26,2024-02-09
806,0,0,0,1,150,0,0,0,0,jaspers,soporte jaspers 4 teclados apalabrado ,Sevilla,196,2024-02-07,2024-06-26,2024-02-09
807,0,0,0,1,250,0,0,0,0,yamaha,yamaha motif rack ,Valencia,317,2024-01-12,2024-06-01,2024-02-09
808,0,0,0,1,80,0,0,0,0,midi,módulo midi emu procussion ,Madrid,92,2024-02-09,2024-06-27,2024-02-09
809,0,0,1,0,0,0,0,0,0,roland,roland fantom 06 cambio por yamaha modx6 o plus ,Jaén,106,2024-02-08,2024-06-27,2024-02-09
