,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
237,0,0,0,1,5999,0,0,0,0,rhodes,"piano rhodes mark ii suitcase eighty eight 88, the top model! ",Madrid,2022/12/23,2024/07/05,2024/2/9,1952
238,0,0,0,1,150,0,0,0,0,modular,black market modular eurorack case + tiptop rack and power ,Málaga,2023/11/24,2024/06/12,2024/2/9,518
239,0,0,0,1,230,0,0,0,0,korg,teclado korg x3 sintetizador ,Girona,2023/11/14,2024/07/05,2024/2/9,422
240,0,0,0,1,10,0,0,0,0,elektron,cable elektron usb tipo a a tipo b ,Cantabria,2024/02/09,2024/07/08,2024/2/9,79
241,0,1,0,0,0,0,0,0,0,system,"system 100 o caja, módulos sueltos, mod generativos, railes, etc ",Granada,2024/02/06,2024/07/06,2024/2/9,245
242,0,0,0,1,450,0,0,0,0,yamaha,clavinova piano digital yamaha clp-120 ,Madrid,2024/02/02,2024/06/30,2024/2/9,456
243,0,0,0,1,4500,0,0,0,0,buchla,buchla easel vintage custom ,Valencia,2024/02/06,2024/07/07,2024/2/9,263
244,0,0,0,1,1800,0,0,0,0,korg,korg nautilus 88 teclas contrapesadas en garantía ,Murcia,2023/11/19,2024/07/09,2024/2/9,680
245,0,0,0,1,770,0,0,0,0,roland,roland 1976 analog synth genesis cure camel string machine ,Pontevedra,2022/12/29,2024/07/04,2024/2/9,2502
246,0,0,0,1,450,0,0,0,0,behringer,behringer 2600 gray meanie ,Barcelona,2023/08/30,2024/07/08,2024/2/9,1091
247,0,0,0,1,110,0,0,0,0,teia,teia vcateam dual vca euroack ,Málaga,2023/12/04,2024/06/19,2024/2/9,312
248,0,0,1,0,1300,0,0,0,0,moog,moog subsequent 37 ,Valencia,2023/12/14,2024/07/05,2024/2/9,918
249,0,0,0,1,80,0,0,0,0,korg,funda flight case para korg kronos 73 teclas ,Madrid,2023/09/20,2024/07/02,2024/2/9,598
250,0,0,0,1,360,0,0,0,0,music,tokyo tape music center dual sine sawtooth generator model 158 -eurorack ,Cantabria,2023/09/17,2024/07/02,2024/2/9,701
251,0,0,0,1,89,0,0,0,0,nord stage ,"case thon para electro, 73 y otros teclados ",Madrid,2023/06/18,2024/07/03,2024/2/9,1006
252,0,0,0,1,1250,0,0,0,0,nord electro ,5 61d ,Zaragoza,2023/12/11,2024/07/07,2024/2/9,596
253,0,0,0,1,1150,0,0,0,0,mfb,mfb tanzbar caja de ritmos analógica ,Madrid,2023/07/22,2024/02/06,2024/2/9,619
254,0,0,1,0,0,0,0,0,0,yamaha,yamaha modx6 --lo busco-- ,Jaén,2024/02/02,2024/07/02,2024/2/9,342
255,0,0,0,1,65,0,0,0,0,arturia,arturia minifreak v ,Madrid,2024/01/26,2024/02/03,2024/2/9,564
256,0,1,0,0,0,0,0,0,0,arp,arp pro soloist ,A Coruña, ,2024/07/09,2024/2/9,436
257,0,0,0,1,375,0,0,0,0,erica synths ,"- lxr drum module eurorack, en garantía ",Madrid,2024/02/02,2024/07/02,2024/2/9,591
258,0,0,0,1,475,0,0,0,0,roland,roland fantom s ,Barcelona,2023/09/14,2024/07/08,2024/2/9,825
259,0,0,0,1,85,0,0,0,0,kawai,sintetizador kawai k1m ,Barcelona,2024/02/09,2024/07/09,2024/2/9,80
260,0,0,0,1,100,0,0,0,0,novation,novation launchpad pro mk2 ,Barcelona,2024/02/08,2024/07/08,2024/2/9,110
261,0,0,0,1,110,0,0,0,0,novation,novation sl 25 mk2 ,Zaragoza,2023/02/07,2024/07/03,2024/2/9,1555
262,0,0,0,1,350,0,0,0,0,arturia,arturia key step pro ,Granada,2023/12/12,2024/02/07,2024/2/9,566
263,0,0,0,1,290,0,0,0,0,emu,sampler emu esi 2000 ,Valencia,2023/07/08,2024/07/07,2024/2/9,846
